split_id,sample_id,line_id,scenario_family,benchmark_core_candidate,governance_sensitive_flag,leakage_group_id,partition,group_key,is_primary_split,challenge_subset
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|4|0.1,4,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|4,validation,4,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|5|0.1,5,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|5,train,5,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|10|0.1,10,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|10,train,10,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|11|0.1,11,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|11,train,11,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|12|0.1,12,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|12,train,12,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|13|0.1,13,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|13,train,13,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|14|0.1,14,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|14,train,14,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|16|0.1,16,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|16,validation,16,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|17|0.1,17,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|17,test,17,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|22|0.1,22,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|22,train,22,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|23|0.1,23,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|23,train,23,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|25|0.1,25,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|25,train,25,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|26|0.1,26,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|26,train,26,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|27|0.1,27,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|27,train,27,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|28|0.1,28,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|28,train,28,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|29|0.1,29,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|29,train,29,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|30|0.1,30,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|30,train,30,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|31|0.1,31,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|31,train,31,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|36|0.1,36,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|36,validation,36,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|42|0.1,42,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|42,train,42,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|43|0.1,43,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|43,validation,43,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|44|0.1,44,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|44,validation,44,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|45|0.1,45,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|45,validation,45,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|49|0.1,49,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|49,validation,49,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|50|0.1,50,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|50,validation,50,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|52|0.1,52,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|52,train,52,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|53|0.1,53,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|53,test,53,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|54|0.1,54,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|54,test,54,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|58|0.1,58,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|58,test,58,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|59|0.1,59,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|59,test,59,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|60|0.1,60,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|60,test,60,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.1|63|0.1,63,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|63,test,63,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|4|0.2,4,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|4,validation,4,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|5|0.2,5,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|5,train,5,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|10|0.2,10,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|10,train,10,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|11|0.2,11,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|11,train,11,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|12|0.2,12,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|12,train,12,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|13|0.2,13,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|13,train,13,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|14|0.2,14,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|14,train,14,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|16|0.2,16,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|16,validation,16,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|17|0.2,17,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|17,test,17,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|22|0.2,22,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|22,train,22,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|23|0.2,23,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|23,train,23,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|25|0.2,25,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|25,train,25,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|26|0.2,26,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|26,train,26,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|27|0.2,27,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|27,train,27,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|28|0.2,28,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|28,train,28,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|29|0.2,29,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|29,train,29,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|30|0.2,30,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|30,train,30,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|31|0.2,31,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|31,train,31,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|36|0.2,36,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|36,validation,36,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|42|0.2,42,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|42,train,42,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|43|0.2,43,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|43,validation,43,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|44|0.2,44,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|44,validation,44,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|45|0.2,45,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|45,validation,45,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|49|0.2,49,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|49,validation,49,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|50|0.2,50,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|50,validation,50,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|52|0.2,52,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|52,train,52,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|53|0.2,53,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|53,test,53,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|54|0.2,54,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|54,test,54,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|58|0.2,58,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|58,test,58,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|59|0.2,59,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|59,test,59,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|60|0.2,60,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|60,test,60,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|63|0.2,63,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|63,test,63,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|4|0.3,4,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|4,validation,4,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|5|0.3,5,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|5,train,5,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|10|0.3,10,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|10,train,10,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|11|0.3,11,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|11,train,11,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|12|0.3,12,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|12,train,12,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|13|0.3,13,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|13,train,13,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|14|0.3,14,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|14,train,14,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|16|0.3,16,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|16,validation,16,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|17|0.3,17,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|17,test,17,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|22|0.3,22,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|22,train,22,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|23|0.3,23,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|23,train,23,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|25|0.3,25,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|25,train,25,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|26|0.3,26,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|26,train,26,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|27|0.3,27,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|27,train,27,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|28|0.3,28,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|28,train,28,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|29|0.3,29,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|29,train,29,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|30|0.3,30,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|30,train,30,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|31|0.3,31,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|31,train,31,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|36|0.3,36,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|36,validation,36,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|42|0.3,42,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|42,train,42,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|43|0.3,43,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|43,validation,43,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|44|0.3,44,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|44,validation,44,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|45|0.3,45,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|45,validation,45,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|49|0.3,49,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|49,validation,49,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|50|0.3,50,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|50,validation,50,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|52|0.3,52,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|52,train,52,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|53|0.3,53,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|53,test,53,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|54|0.3,54,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|54,test,54,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|58|0.3,58,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|58,test,58,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|59|0.3,59,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|59,test,59,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|60|0.3,60,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|60,test,60,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|63|0.3,63,S21_NO_EXTGRID_GEN_ONLY_DCOPF,True,False,line|63,test,63,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|parallel_equivalent_2x|5|nan,5,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|5,train,5,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|parallel_equivalent_2x|16|nan,16,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|16,validation,16,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|parallel_equivalent_2x|17|nan,17,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|17,test,17,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|parallel_equivalent_2x|29|nan,29,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|29,train,29,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|parallel_equivalent_2x|42|nan,42,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|42,train,42,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|parallel_equivalent_2x|52|nan,52,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|52,train,52,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|parallel_equivalent_4x|5|nan,5,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|5,train,5,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|parallel_equivalent_4x|16|nan,16,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|16,validation,16,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|parallel_equivalent_4x|17|nan,17,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|17,test,17,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|parallel_equivalent_4x|29|nan,29,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|29,train,29,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|parallel_equivalent_4x|42|nan,42,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|42,train,42,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|parallel_equivalent_4x|52|nan,52,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|52,train,52,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|parallel_equivalent_6x|5|nan,5,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|5,train,5,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|parallel_equivalent_6x|16|nan,16,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|16,validation,16,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|parallel_equivalent_6x|17|nan,17,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|17,test,17,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|parallel_equivalent_6x|29|nan,29,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|29,train,29,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|parallel_equivalent_6x|42|nan,42,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|42,train,42,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|parallel_equivalent_6x|52|nan,52,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|52,train,52,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|s29_foundation_only|5|nan,5,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|5,train,5,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|s29_foundation_only|16|nan,16,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|16,validation,16,True,benchmark_core
line_grouped_entity_relative_stress_v1,line|S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC|s29_foundation_only|17|nan,17,S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC,True,False,line|17,test,17,True,benchmark_core
