dataset_version,relative_path,file_group,file_format,field_name,field_scope,description,inferred_type,logical_type,unit,nullable,null_count,null_rate,missing_values_observed,example_values,allowed_values_observed,key_role,join_target,semantic_status,source_or_derivation,public_release_status
v1.0.0,optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv,optional_interface,csv,lat,csv_column,Release field `lat` from `optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv`.,number,latitude_degrees,decimal_degrees,True,601,0.421459,"[""""]","[""37.1045229233398"", ""37.2562571692378"", ""37.1644338506322""]",,none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv,optional_interface,csv,lon,csv_column,Release field `lon` from `optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv`.,number,longitude_degrees,decimal_degrees,True,601,0.421459,"[""""]","[""-8.69537961713379"", ""-8.25932784941583"", ""-8.26265211307154""]",,none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv,optional_interface,csv,assigned_bus_index,csv_column,Release field `assigned_bus_index` from `optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv`.,integer,integer,not_applicable,True,1278,0.896213,"[""""]","[""433.0"", ""434.0"", ""419.0""]",,none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv,optional_interface,csv,assigned_bus_name,csv_column,Release field `assigned_bus_name` from `optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv`.,string,string,not_applicable,True,1278,0.896213,"[""""]","[""1106S5275000_60"", ""1106S5275000_10"", ""1106S5099600_60""]",,none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv,optional_interface,csv,assigned_bus_voltage_kv,csv_column,Release field `assigned_bus_voltage_kv` from `optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv`.,integer,voltage,kV or V as encoded by field; see field description,True,1278,0.896213,"[""""]","[""60.0"", ""10.0""]","[""10.0"", ""60.0""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv,optional_interface,csv,assignment_status,csv_column,Release field `assignment_status` from `optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv`.,string,string,not_applicable,False,0,0.0,[],"[""UNASSIGNED_NOT_IN_BACKBONE"", ""ASSIGNED_TO_BACKBONE_BUS""]","[""ASSIGNED_TO_BACKBONE_BUS"", ""UNASSIGNED_NOT_IN_BACKBONE""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv,optional_interface,csv,assignment_confidence,csv_column,Release field `assignment_confidence` from `optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv`.,string,string,not_applicable,False,0,0.0,[],"[""missing_backbone_match"", ""high_installation_code_match""]","[""high_installation_code_match"", ""missing_backbone_match""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv,optional_interface,csv,publication_allowed,csv_column,Release field `publication_allowed` from `optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv`.,boolean,boolean,not_applicable,False,0,0.0,[],"[""False""]","[""False""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv,optional_interface,csv,notes,csv_column,Release field `notes` from `optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv`.,string,string,not_applicable,False,0,0.0,[],"[""No matching installation code in current S16 backbone core."", ""Installation-code-based assignment to S16 backbone candidate bus.""]","[""Installation-code-based assignment to S16 backbone candidate bus."", ""No matching installation code in current S16 backbone core.""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv,optional_interface,csv,dispatch_proxy_class,csv_column,Release field `dispatch_proxy_class` from `optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv`.,string,string,not_applicable,False,0,0.0,[],"[""reject_for_opf"", ""capacity_context_only"", ""dispatchable_proxy""]","[""capacity_context_only"", ""dispatchable_proxy"", ""import_interface_proxy"", ""reject_for_opf""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv,optional_interface,csv,dispatch_reason,csv_column,Release field `dispatch_reason` from `optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv`.,string,string,not_applicable,False,0,0.0,[],"[""not_assigned_to_backbone"", ""urban_substation_name_more_likely_load_supply_context"", ""linked_connection_capacity_assumed_dispatchable_proxy""]","[""linked_connection_capacity_assumed_dispatchable_proxy"", ""lv_side_backbone_match_hold_out_from_first_dcopf_pass"", ""not_assigned_to_backbone"", ""pc_at_assumed_interface_or_injection_point"", ""substation_installed_power_not_direct_generation_unit"", ""unclassified_capacity_context"", ""urban_substation_name_more_likely_load_supply_context""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv,optional_interface,csv,pmax_mw_proxy,csv_column,Release field `pmax_mw_proxy` from `optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv`.,number,number,not_applicable,True,1408,0.987377,"[""""]","[""1.23504"", ""0.8029200000000001"", ""63.0""]","[""0.08016"", ""0.16"", ""0.18191"", ""0.19942"", ""0.40745"", ""0.54731"", ""0.8029200000000001"", ""0.80591"", ""1.1334000000000002"", ""1.2227"", ""1.23504"", ""13.41181"", ""2.4919799999999985"", ""22.709070000000004"", ""3.2529400000000006"", ""63.0"", ""8.08829"", ""9.19772""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv,optional_interface,csv,pmin_mw_proxy,csv_column,Release field `pmin_mw_proxy` from `optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv`.,integer,integer,not_applicable,True,1408,0.987377,"[""""]","[""0.0""]","[""0.0""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv,optional_interface,csv,cost_status,csv_column,Release field `cost_status` from `optional_interfaces/stage1/pt_dataset_generator_dispatch_proxy.csv`.,string,string,not_applicable,False,0,0.0,[],"[""MISSING_COST_SCENARIO""]","[""MISSING_COST_SCENARIO""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generators.csv,optional_interface,csv,generator_id,csv_column,Identifier field `generator_id` in `optional_interfaces/stage1/pt_dataset_generators.csv`.,string,identifier,not_applicable,False,0,0.0,[],"[""GENCAND_capacidade-rececao-rnd_1106S5099600_potencia_de_ligacao_ligado_mva_rari"", ""GENCAND_capacidade-rececao-rnd_1106S5815000_potencia_de_ligacao_ligado_mva_rari"", ""GENCAND_capacidade-rececao-rnd_1107P5728100_potencia_de_ligacao_ligado_mva_rari""]","[""GENCAND_capacidade-rececao-rnd_1106S5025800_potencia_de_ligacao_ligado_mva_rari"", ""GENCAND_capacidade-rececao-rnd_1106S5072500_potencia_de_ligacao_ligado_mva_rari"", ""GENCAND_capacidade-rececao-rnd_1106S5099600_potencia_de_ligacao_ligado_mva_rari"", ""GENCAND_capacidade-rececao-rnd_1106S5200200_potencia_de_ligacao_ligado_mva_rari"", ""GENCAND_capacidade-rececao-rnd_1106S5200300_potencia_de_ligacao_ligado_mva_rari"", ""GENCAND_capacidade-rececao-rnd_1106S5244000_potencia_de_ligacao_ligado_mva_rari"", ""GENCAND_capacidade-rececao-rnd_1106S5478000_potencia_de_ligacao_ligado_mva_rari"", ""GENCAND_capacidade-rececao-rnd_1106S5716600_potencia_de_ligacao_ligado_mva_rari"", ""GENCAND_capacidade-rececao-rnd_1106S5800000_potencia_de_ligacao_ligado_mva_rari"", ""GENCAND_capacidade-rececao-rnd_1106S5815000_potencia_de_ligacao_ligado_mva_rari"", ""GENCAND_capacidade-rececao-rnd_1106S5907000_potencia_de_ligacao_ligado_mva_rari"", ""GENCAND_capacidade-rececao-rnd_1107P5728100_potencia_de_ligacao_ligado_mva_rari"", ""GENCAND_capacidade-rececao-rnd_1109S5430000_potencia_de_ligacao_ligado_mva_rari"", ""GENCAND_capacidade-rececao-rnd_1109S5727400_potencia_de_ligacao_ligado_mva_rari"", ""GENCAND_capacidade-rececao-rnd_1109S5902500_potencia_de_ligacao_ligado_mva_rari"", ""GENCAND_capacidade-rececao-rnd_1109S5905600_potencia_de_ligacao_ligado_mva_rari"", ""GENCAND_capacidade-rececao-rnd_1116S5340000_potencia_de_ligacao_ligado_mva_rari"", ""GENCAND_capacidade-rececao-rnd_1116S5903800_potencia_de_ligacao_ligado_mva_rari""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generators.csv,optional_interface,csv,bus_id,csv_column,Identifier field `bus_id` in `optional_interfaces/stage1/pt_dataset_generators.csv`.,integer,identifier,not_applicable,False,0,0.0,[],"[""419"", ""449"", ""458""]","[""411"", ""417"", ""419"", ""425"", ""427"", ""431"", ""439"", ""441"", ""445"", ""449"", ""455"", ""458"", ""474"", ""476"", ""478"", ""480"", ""542"", ""544""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generators.csv,optional_interface,csv,assigned_bus_name,csv_column,Release field `assigned_bus_name` from `optional_interfaces/stage1/pt_dataset_generators.csv`.,string,string,not_applicable,False,0,0.0,[],"[""1106S5099600_60"", ""1106S5815000_60"", ""1107P5728100_60""]","[""1106S5025800_60"", ""1106S5072500_60"", ""1106S5099600_60"", ""1106S5200200_60"", ""1106S5200300_60"", ""1106S5244000_60"", ""1106S5478000_60"", ""1106S5716600_60"", ""1106S5800000_60"", ""1106S5815000_60"", ""1106S5907000_60"", ""1107P5728100_60"", ""1109S5430000_60"", ""1109S5727400_60"", ""1109S5902500_60"", ""1109S5905600_60"", ""1116S5340000_60"", ""1116S5903800_60""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generators.csv,optional_interface,csv,installation_code,csv_column,Identifier field `installation_code` in `optional_interfaces/stage1/pt_dataset_generators.csv`.,string,identifier,not_applicable,False,0,0.0,[],"[""1106S5099600"", ""1106S5815000"", ""1107P5728100""]","[""1106S5025800"", ""1106S5072500"", ""1106S5099600"", ""1106S5200200"", ""1106S5200300"", ""1106S5244000"", ""1106S5478000"", ""1106S5716600"", ""1106S5800000"", ""1106S5815000"", ""1106S5907000"", ""1107P5728100"", ""1109S5430000"", ""1109S5727400"", ""1109S5902500"", ""1109S5905600"", ""1116S5340000"", ""1116S5903800""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generators.csv,optional_interface,csv,installation_name,csv_column,Release field `installation_name` from `optional_interfaces/stage1/pt_dataset_generators.csv`.,string,latitude_degrees,decimal_degrees,False,0,0.0,[],"[""NORTE"", ""ALTO DO LUMIAR"", ""FANHÕES (PS)""]","[""ALAMEDA"", ""ALTO DO LUMIAR"", ""AMOREIRAS"", ""ARCO CARVALHÃO"", ""ARROJA"", ""BOAVISTA (NOVA)"", ""CANEÇAS"", ""CENTRAL TEJO"", ""EXPO SUL"", ""FANHÕES (PS)"", ""GRADIL"", ""MAFRA"", ""NORTE"", ""PARQUE"", ""PRAÇA FIGUEIRA"", ""SENHOR ROUBADO"", ""TELHEIRO"", ""VENDA DO PINHEIRO""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generators.csv,optional_interface,csv,generation_type,csv_column,Release field `generation_type` from `optional_interfaces/stage1/pt_dataset_generators.csv`.,string,string,not_applicable,False,0,0.0,[],"[""grid_connection_capacity_proxy""]","[""grid_connection_capacity_proxy""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generators.csv,optional_interface,csv,dispatch_proxy_class,csv_column,Release field `dispatch_proxy_class` from `optional_interfaces/stage1/pt_dataset_generators.csv`.,string,string,not_applicable,False,0,0.0,[],"[""dispatchable_proxy"", ""import_interface_proxy""]","[""dispatchable_proxy"", ""import_interface_proxy""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generators.csv,optional_interface,csv,cost_class,csv_column,Release field `cost_class` from `optional_interfaces/stage1/pt_dataset_generators.csv`.,string,string,not_applicable,False,0,0.0,[],"[""urban_injection_proxy"", ""import_interface"", ""generic_dispatch_proxy""]","[""generic_dispatch_proxy"", ""import_interface"", ""thermal_proxy"", ""urban_injection_proxy""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generators.csv,optional_interface,csv,pmax_mw_proxy,csv_column,Release field `pmax_mw_proxy` from `optional_interfaces/stage1/pt_dataset_generators.csv`.,number,number,not_applicable,False,0,0.0,[],"[""1.23504"", ""0.8029200000000001"", ""63.0""]","[""0.08016"", ""0.16"", ""0.18191"", ""0.19942"", ""0.40745"", ""0.54731"", ""0.8029200000000001"", ""0.80591"", ""1.1334000000000002"", ""1.2227"", ""1.23504"", ""13.41181"", ""2.4919799999999985"", ""22.709070000000004"", ""3.2529400000000006"", ""63.0"", ""8.08829"", ""9.19772""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generators.csv,optional_interface,csv,pmin_mw_proxy,csv_column,Release field `pmin_mw_proxy` from `optional_interfaces/stage1/pt_dataset_generators.csv`.,integer,integer,not_applicable,False,0,0.0,[],"[""0.0""]","[""0.0""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generators.csv,optional_interface,csv,marginal_cost_eur_per_mwh,csv_column,Release field `marginal_cost_eur_per_mwh` from `optional_interfaces/stage1/pt_dataset_generators.csv`.,integer,integer,not_applicable,False,0,0.0,[],"[""110.0"", ""95.0"", ""85.0""]","[""110.0"", ""75.0"", ""85.0"", ""95.0""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generators.csv,optional_interface,csv,must_run,csv_column,Release field `must_run` from `optional_interfaces/stage1/pt_dataset_generators.csv`.,boolean,boolean,not_applicable,False,0,0.0,[],"[""False""]","[""False""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generators.csv,optional_interface,csv,curtailable,csv_column,Release field `curtailable` from `optional_interfaces/stage1/pt_dataset_generators.csv`.,boolean,boolean,not_applicable,False,0,0.0,[],"[""True""]","[""True""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generators.csv,optional_interface,csv,benchmark_usable,csv_column,Release field `benchmark_usable` from `optional_interfaces/stage1/pt_dataset_generators.csv`.,boolean,boolean,not_applicable,False,0,0.0,[],"[""True""]","[""True""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generators.csv,optional_interface,csv,publication_allowed,csv_column,Release field `publication_allowed` from `optional_interfaces/stage1/pt_dataset_generators.csv`.,boolean,boolean,not_applicable,False,0,0.0,[],"[""False""]","[""False""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_generators.csv,optional_interface,csv,notes,csv_column,Release field `notes` from `optional_interfaces/stage1/pt_dataset_generators.csv`.,string,string,not_applicable,False,0,0.0,[],"[""Diagnostic expensive urban injection proxy; high cost discourages use unless needed."", ""Diagnostic import/interface penalty cost."", ""Diagnostic generic dispatch proxy cost for connected capacity row.""]","[""Diagnostic expensive urban injection proxy; high cost discourages use unless needed."", ""Diagnostic generic dispatch proxy cost for connected capacity row."", ""Diagnostic import/interface penalty cost."", ""Diagnostic thermal proxy cost for a station explicitly labeled CENTRAL/TEJO.""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_line_policy.csv,optional_interface,csv,line_id,csv_column,Identifier field `line_id` in `optional_interfaces/stage1/pt_dataset_line_policy.csv`.,string,identifier,not_applicable,False,0,0.0,[],"[""ATPL_00003"", ""ATPL_00075"", ""ATPL_00304""]","[""ATPL_00003"", ""ATPL_00075"", ""ATPL_00147"", ""ATPL_00244"", ""ATPL_00304""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_line_policy.csv,optional_interface,csv,policy_class,csv_column,Release field `policy_class` from `optional_interfaces/stage1/pt_dataset_line_policy.csv`.,string,string,not_applicable,False,0,0.0,[],"[""MIXED_WEIGHTED_ALLOWED"", ""MIXED_PARALLEL_EQUIVALENT_REQUIRED""]","[""MIXED_PARALLEL_EQUIVALENT_REQUIRED"", ""MIXED_WEIGHTED_ALLOWED""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_line_policy.csv,optional_interface,csv,manual_review_status,csv_column,Release field `manual_review_status` from `optional_interfaces/stage1/pt_dataset_line_policy.csv`.,string,string,not_applicable,False,0,0.0,[],"[""MANUAL_REVIEW_DONE""]","[""MANUAL_REVIEW_DONE""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_line_policy.csv,optional_interface,csv,overhead_share,csv_column,Release field `overhead_share` from `optional_interfaces/stage1/pt_dataset_line_policy.csv`.,number,number,not_applicable,True,3,0.6,"[""""]","[""0.9934"", ""0.742""]","[""0.742"", ""0.9934""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_line_policy.csv,optional_interface,csv,cable_share,csv_column,Release field `cable_share` from `optional_interfaces/stage1/pt_dataset_line_policy.csv`.,number,number,not_applicable,True,3,0.6,"[""""]","[""0.0066"", ""0.258""]","[""0.0066"", ""0.258""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_line_policy.csv,optional_interface,csv,bridge_role,csv_column,Release field `bridge_role` from `optional_interfaces/stage1/pt_dataset_line_policy.csv`.,string,string,not_applicable,False,0,0.0,[],"[""SLACK_ADJACENT_BRIDGE"", ""BACKBONE_BRIDGE"", ""PRIMARY_TRANSFER_PATH""]","[""BACKBONE_BRIDGE"", ""DOWNSTREAM_TRANSFER_BOTTLENECK"", ""NEXT_TRANSFER_BOTTLENECK"", ""PRIMARY_TRANSFER_PATH"", ""SLACK_ADJACENT_BRIDGE""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_line_policy.csv,optional_interface,csv,repeated_bottleneck,csv_column,Release field `repeated_bottleneck` from `optional_interfaces/stage1/pt_dataset_line_policy.csv`.,boolean,boolean,not_applicable,False,0,0.0,[],"[""True""]","[""True""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_line_policy.csv,optional_interface,csv,preferred_next_scenario,csv_column,Release field `preferred_next_scenario` from `optional_interfaces/stage1/pt_dataset_line_policy.csv`.,string,string,not_applicable,False,0,0.0,[],"[""S8_EXCLUDE_PATHOLOGICAL_SLACK_ADJACENT_LINE_DIAGNOSTIC"", ""S17_REPARAMETERIZE_ATPL_00075_DIAGNOSTIC"", ""S29_TRANSFER_EQUIVALENT_ATPL_00304_DIAGNOSTIC""]","[""S17_REPARAMETERIZE_ATPL_00075_DIAGNOSTIC"", ""S28_PARALLEL_EQUIVALENT_ATPL_00244_DIAGNOSTIC"", ""S29_TRANSFER_EQUIVALENT_ATPL_00304_DIAGNOSTIC"", ""S30_PARALLEL_EQUIVALENT_ATPL_00147_DIAGNOSTIC"", ""S8_EXCLUDE_PATHOLOGICAL_SLACK_ADJACENT_LINE_DIAGNOSTIC""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_line_policy.csv,optional_interface,csv,publication_allowed,csv_column,Release field `publication_allowed` from `optional_interfaces/stage1/pt_dataset_line_policy.csv`.,boolean,boolean,not_applicable,False,0,0.0,[],"[""False""]","[""False""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_line_policy.csv,optional_interface,csv,notes,csv_column,Release field `notes` from `optional_interfaces/stage1/pt_dataset_line_policy.csv`.,string,string,not_applicable,False,0,0.0,[],"[""Real corridor but highly sensitive to slack-side boundary representation; weighted use defensible only in low-grade d..."", ""Real corridor and structural bridge; weighted proxy is retained for benchmark candidate v1 as a residual bottleneck w..."", ""Manual findings plus S29 show ATPL_00304 is a real mixed corridor whose weighted reparameterization is ineffective bu...""]","[""Manual findings indicate a real mixed corridor and secondary OPF bottleneck; weighted reparameterization had negligible impact while parallel-equivalent strengthening reduced local loading"", ""Manual findings indicate a real short mixed corridor that becomes the downstream bottleneck once ATPL_00304 is strengthened; current evidence favors transfer-capability-style treatment over generic weighted fallback."", ""Manual findings plus S29 show ATPL_00304 is a real mixed corridor whose weighted reparameterization is ineffective but whose transfer-equivalent strengthening materially reduces its loading; future treatment should prioritize parallel/transfer-equivalent handling."", ""Real corridor and structural bridge; weighted proxy is retained for benchmark candidate v1 as a residual bottleneck with explicit diagnostic-only status"", ""Real corridor but highly sensitive to slack-side boundary representation; weighted use defensible only in low-grade diagnostics.""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_line_policy.csv,optional_interface,csv,Unnamed: 10,csv_column,Release field `Unnamed: 10` from `optional_interfaces/stage1/pt_dataset_line_policy.csv`.,string,string,not_applicable,True,3,0.6,"[""""]","[""[' while any transfer-/parallel-equivalent promotion is deferred to a stronger post-v1 benchmark path.']"", ""[' so future treatment should prefer transfer-capability-style scenarios over generic weighted fallback.']""]","[""[' so future treatment should prefer transfer-capability-style scenarios over generic weighted fallback.']"", ""[' while any transfer-/parallel-equivalent promotion is deferred to a stronger post-v1 benchmark path.']""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_lines.csv,optional_interface,csv,line_id,csv_column,Identifier field `line_id` in `optional_interfaces/stage1/pt_dataset_lines.csv`.,integer,identifier,not_applicable,False,0,0.0,[],"[""4"", ""5"", ""10""]",,none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_lines.csv,optional_interface,csv,line_name,csv_column,Release field `line_name` from `optional_interfaces/stage1/pt_dataset_lines.csv`.,string,string,not_applicable,False,0,0.0,[],"[""ATPL_00012"", ""ATPL_00013"", ""ATPL_00049""]",,none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_lines.csv,optional_interface,csv,from_bus,csv_column,Release field `from_bus` from `optional_interfaces/stage1/pt_dataset_lines.csv`.,integer,integer,not_applicable,False,0,0.0,[],"[""453"", ""408"", ""409""]","[""407"", ""408"", ""409"", ""410"", ""411"", ""415"", ""417"", ""419"", ""425"", ""429"", ""431"", ""435"", ""437"", ""439"", ""441"", ""443"", ""445"", ""453"", ""458"", ""476"", ""478"", ""480"", ""542""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_lines.csv,optional_interface,csv,to_bus,csv_column,Release field `to_bus` from `optional_interfaces/stage1/pt_dataset_lines.csv`.,integer,integer,not_applicable,False,0,0.0,[],"[""409"", ""429"", ""415""]","[""407"", ""408"", ""409"", ""410"", ""415"", ""419"", ""421"", ""425"", ""427"", ""429"", ""431"", ""433"", ""441"", ""449"", ""455"", ""474"", ""478"", ""480"", ""542"", ""544""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_lines.csv,optional_interface,csv,length_km,csv_column,Distance or length measurement field `length_km`.,number,distance_km,km,False,0,0.0,[],"[""5.034394"", ""5.095219"", ""4.701824""]",,none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_lines.csv,optional_interface,csv,r_ohm_per_km,csv_column,Distance or length measurement field `r_ohm_per_km`.,number,distance_km,km,False,0,0.0,[],"[""0.0469"", ""0.0949"", ""0.0709""]","[""0.0469"", ""0.0709"", ""0.0949""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_lines.csv,optional_interface,csv,x_ohm_per_km,csv_column,Distance or length measurement field `x_ohm_per_km`.,number,distance_km,km,False,0,0.0,[],"[""0.105"", ""0.38"", ""0.2425""]","[""0.105"", ""0.2425"", ""0.38""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
v1.0.0,optional_interfaces/stage1/pt_dataset_lines.csv,optional_interface,csv,c_nf_per_km,csv_column,Distance or length measurement field `c_nf_per_km`.,number,distance_km,km,False,0,0.0,[],"[""308.0"", ""9.2"", ""158.6""]","[""158.6"", ""308.0"", ""9.2""]",none,,optional_derivative_interface,Derivative consumer interface generated from core PT60 artifacts; optional and not part of operational claims.,public
